,Job_Title,Queried_Salary,Job_Type,Skill,No_of_Skills
4865,Senior Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Microsoft SQL Server', 'Microsoft Powerpoint', 'Hadoop', 'R', 'Perl', 'Oracle', 'SAS', 'SQL', 'Tableau', 'MySQL', 'Telecommunication', 'SPSS', 'Data Analysis', 'PostgreSQL', 'Python', 'DB2']",18
4866,Sr Data Engineer / Developer,100000-119999,data_engineer,"['Hive', 'Data Mining', 'Microsoft SQL Server', 'Machine Learning', 'Power BI', 'Hadoop', 'Azure', 'Oracle', 'SQL', 'Tableau', 'Big Data', 'MySQL', 'SharePoint', 'Data Warehouse', 'PostgreSQL', 'AWS']",16
4867,Data Engineer - Healthcare Analytics,100000-119999,data_engineer,"['Hive', 'Data Mining', 'Scripting', 'Hadoop', 'R', 'C/C++', 'SQL', 'Excel', 'Java', 'MongoDB', 'Design Experience', 'Python']",12
4868,Data Engineer III,100000-119999,data_engineer,"['Microsoft SQL Server', 'Power BI', 'Hadoop', 'Azure', 'HDI Certification', 'SQL', 'Big Data', 'Spark', 'REST']",9
4869,Data Engineer Sr,100000-119999,data_engineer,"['Big Data', 'Business Intelligence', 'Design Experience', 'SDLC', 'Military Experience', 'RMF']",6
4870,Senior Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Microsoft SQL Server', 'Microsoft Powerpoint', 'Hadoop', 'R', 'Perl', 'Oracle', 'SAS', 'SQL', 'Microsoft Office', 'Tableau', 'MySQL', 'Telecommunication', 'SPSS', 'Data Analysis', 'PostgreSQL', 'Python', 'DB2']",19
4871,Lead Big Data Engineer,100000-119999,data_engineer,"['Hive', 'R', 'SQL', 'Big Data', 'Jenkins', 'Jira', 'Hadoop', 'Scala', 'Kafka', 'CI/CD', 'Tableau', 'Java', 'Git', 'Python']",14
4872,Junior Data Engineer,100000-119999,data_engineer,"['Big Data', 'Java', 'Spark', 'Ruby', 'Data Warehouse', 'Hadoop']",6
4873,Senior Data Engineer,100000-119999,data_engineer,"['Hive', 'Hadoop', 'Kafka', 'SQL', 'Big Data', 'MySQL', 'Spark', 'Shell Scripting', 'Python']",9
4874,Sr Developer - Data Engineer,100000-119999,data_engineer,"['Microsoft SQL Server', 'Oracle', 'Ansible', 'IT Experience', 'HBase', 'Cassandra', 'MySQL', 'CI', 'NoSQL', 'PostgreSQL', 'Jenkins']",11
4875,Software Engineer - Big Data Engineering and Routing,100000-119999,data_engineer,"['T-SQL', 'Business Intelligence', 'Microsoft SQL Server', 'Spark', 'Hadoop', 'SQL', 'Tableau']",7
4876,Staff Data Engineer,100000-119999,data_engineer,"['Pig', 'SOAP', 'Scripting', 'Hadoop', 'Perl', 'SQL', 'HBase', 'Java', 'Cassandra', 'MongoDB', 'Spark', 'REST', 'NoSQL', 'Python']",14
4877,Lead Data Engineer - Marketing Technology,100000-119999,data_engineer,"['Salesforce Marketing Cloud', 'SQL', 'JSON', 'Teradata', 'Java', 'S3', 'Python', 'AWS']",8
4878,Arity - Senior Data Engineer,100000-119999,data_engineer,"['Hive', 'Hadoop', 'Scala', 'SQL', 'Big Data', 'Spark', 'NoSQL', 'Python']",8
4879,Senior Data Engineer,100000-119999,data_engineer,"['Linux', 'Scala', 'DynamoDB', 'Kafka', 'Oracle', 'Cloud Computing', 'SQL', 'Java', 'S3', 'MySQL', 'Cassandra', 'Spark', 'PostgreSQL', 'Shell Scripting', 'AWS']",15
4880,Staff Data Engineer,100000-119999,data_engineer,"['Certified Scrum Master', 'PMP', 'ERP Systems', 'Oracle', 'SQL', 'PL/SQL', 'Design Experience', 'Informatica', 'Oracle EBS', 'Leadership Experience']",10
4881,Lead Big Data Engineer,100000-119999,data_engineer,"['Hive', 'R', 'SQL', 'Big Data', 'Jenkins', 'Jira', 'Hadoop', 'Scala', 'Kafka', 'CI/CD', 'Tableau', 'Java', 'Git', 'Python']",14
4882,Data Engineer,100000-119999,data_engineer,"['Linux', 'Machine Learning', 'TS/SCI Clearance', 'R', 'SQL', 'Tableau', 'Big Data', 'Spark', 'Python']",9
4883,Data Engineer - Mid Level,100000-119999,data_engineer,"['R', 'Azure', 'SQL', 'Apache', 'Kubernetes', 'Software Development', 'Data Analysis', 'Scripting', 'Hadoop', 'SDLC', 'Kafka', 'Tableau', 'Java', 'Spark', 'Data Warehouse', 'Docker', 'Unit Testing', 'Shell Scripting', 'Python', 'AWS']",20
4884,"Data Engineer, Analytics, University Grad",120000-139999,data_engineer,"['Java', 'Python', 'SQL']",3
4885,Data Engineer,120000-139999,data_engineer,"['Git', 'SQL']",2
4886,Sr. Data Engineer,120000-139999,data_engineer,,0
4887,"Data Engineer, EMR/Big Data",120000-139999,data_engineer,"['S3', 'Business Intelligence', 'Data Warehouse', 'R', 'SAS', 'Python', 'AWS', 'Tableau']",8
4888,Data Engineer,120000-139999,data_engineer,"['Java', 'JavaScript', 'Data Warehouse', 'C/C++', 'Python', 'SQL']",6
4889,Data Engineer,120000-139999,data_engineer,"['Java', 'Hive', 'Spark', 'Hadoop', 'Scala', 'Python', 'SQL', 'Elasticsearch']",8
4890,Data Engineer,120000-139999,data_engineer,"['Java', 'S3', 'MySQL', 'Hadoop', 'Python', 'SQL', 'PHP', 'Tableau']",8
4891,Data Engineer,120000-139999,data_engineer,"['Business Intelligence', 'S3', 'Microsoft SQL Server', 'Data Warehouse', 'Azure', 'Python', 'SQL', 'AWS', 'Tableau']",9
4892,Data Engineer,120000-139999,data_engineer,"['Scripting', 'SQL', 'Teradata', 'Data Warehouse', 'NoSQL', 'Python', 'AWS']",7
4893,Data Engineer,120000-139999,data_engineer,"['Linux', 'Hive', 'Scripting', 'Perl', 'SQL', 'MongoDB', 'Spark', 'NoSQL', 'Python']",9
4894,Data Engineer,120000-139999,data_engineer,"['Go', 'Software Development', 'Python', 'AWS']",4
4895,Data Engineer,120000-139999,data_engineer,"['Linux', 'Hive', 'SQL', 'Tableau', 'S3', 'Confluence', 'Spark', 'Docker', 'PostgreSQL', 'Python']",10
4896,Data Engineer,120000-139999,data_engineer,"['Ruby', 'Python']",2
4897,Data Engineer - Santa Clara,120000-139999,data_engineer,"['Epic', 'Hadoop', 'R', 'Tableau', 'Spark', 'Analysis Skills', 'Data Warehouse', 'Data Analysis', 'Python']",9
4898,Big Data Engineer,120000-139999,data_engineer,"['Java', 'Chef', 'Spark', 'Machine Learning', 'Hadoop', 'Python', 'AWS']",7
4899,Data Engineer,120000-139999,data_engineer,"['Pig', 'Hive', 'Microsoft SQL Server', 'SQL', 'T-SQL', 'MySQL', 'C#', 'JavaScript', 'Scripting', 'Hadoop', 'Oracle', 'Java', '.Net', 'Data Warehouse', 'NoSQL', 'Python', 'AWS']",17
4900,Data Engineer (Machine Learning Focused),120000-139999,data_engineer,"['TensorFlow', 'Machine Learning', 'Kafka', 'CI/CD', 'Image Processing', 'C/C++', 'Big Data', 'S3', 'Spark', 'CI', 'Kubernetes', 'Git', 'Docker', 'Software Development', 'NoSQL', 'Python', 'Jenkins', 'AWS']",18
4901,Data Engineer,120000-139999,data_engineer,"['Microsoft SQL Server', 'Power BI', 'Azure', 'Scala', 'SQL', 'T-SQL', 'Spark', 'Python']",8
4902,Data Engineer,120000-139999,data_engineer,"['Data Warehouse', 'Git', 'Hadoop', 'Python', 'SQL', 'AWS']",6
4903,"Data Engineer, Analytics (Instagram)",120000-139999,data_engineer,"['Java', 'Data Warehouse', 'Python', 'SQL']",4
4904,Big Data Engineer,120000-139999,data_engineer,,0
4905,Data Engineer,120000-139999,data_engineer,"['Big Data', 'S3', 'SQL', 'AWS']",4
4906,Data Engineer,120000-139999,data_engineer,"['JavaScript', 'Pig', 'Linux', 'Hive', 'Hadoop', 'Scala', 'HBase', 'SQL', 'Big Data', 'Java', 'Cassandra', 'Angular', 'Spark', 'PostgreSQL', 'NoSQL', 'Shell Scripting', 'Military Experience']",17
4907,"Data Engineer, Analytics",120000-139999,data_engineer,"['Java', 'Data Warehouse', 'Python', 'SQL']",4
4908,BIG DATA ENGINEER/TRAINEE,120000-139999,data_engineer,"['Big Data', 'Java', 'Linux']",3
4909,Data Engineer,120000-139999,data_engineer,"['Java', 'Big Data', 'Ruby', 'PostgreSQL', 'Python', 'SQL', 'Elasticsearch']",7
4910,Data Engineer,120000-139999,data_engineer,"['Hive', 'Pentaho', 'Hadoop', 'Oracle', 'SQL', 'Java', 'Big Data', 'MySQL', 'Data Warehouse', 'LAMP Stack', 'Informatica', 'Python']",12
4911,Big Data Engineer,120000-139999,data_engineer,"['Lucene', 'NoSQL', 'Hadoop', 'Solr']",4
4912,Data Engineer,120000-139999,data_engineer,"['Hive', 'Hadoop', 'Azure', 'Kafka', 'Scala', 'HBase', 'Java', 'Cassandra', 'Spark', 'NoSQL', 'Python', 'AWS']",12
4913,Data Engineer,120000-139999,data_engineer,"['Ruby', 'Python']",2
4914,Data Engineer,120000-139999,data_engineer,"['MySQL', 'Martech', 'Python', 'SQL', 'AWS', 'Tableau']",6
4915,Data Engineer,120000-139999,data_engineer,"['Hive', 'Alteryx', 'Spark', 'Data Warehouse', 'Hadoop', 'R', 'Python', 'SQL', 'AWS']",9
4916,Data Engineer,120000-139999,data_engineer,"['Microsoft SQL Server', 'Pentaho', 'R', 'Java', '.Net', 'MongoDB', 'Data Warehouse', 'Design Experience', 'Docker', 'NoSQL', 'MATLAB', 'Python']",12
4917,Data Engineer,120000-139999,data_engineer,"['Pig', 'Java', 'Linux', 'Hive', 'Spark', 'Hadoop', 'Python', 'SQL', 'Teradata']",9
4918,"Associate Digital Data Engineer, Skin Cleansing",120000-139999,data_engineer,['Predictive Analytics'],1
4919,Data Engineer,120000-139999,data_engineer,"['MySQL', 'Ruby', 'Data Warehouse', 'PostgreSQL', 'Oracle', 'Python', 'SQL', 'Tableau']",8
4920,Data Engineer,120000-139999,data_engineer,"['Java', 'Machine Learning', 'Data Warehouse', 'Kafka', 'Python']",5
4921,Data Engineer,120000-139999,data_engineer,"['Hive', 'SOAP', 'Machine Learning', 'XML', 'Hadoop', 'Scala', 'Kafka', 'C/C++', 'SQL', 'JSON', 'Java', 'MySQL', 'Spark', 'PostgreSQL', 'Redis', 'NoSQL', 'REST', 'Unit Testing', 'Python']",19
4922,Python Developer/Data Engineer,120000-139999,data_engineer,"['Apache', 'MySQL', 'PostgreSQL', 'Python', 'Elasticsearch']",5
4923,Hadoop Big Data Engineer,120000-139999,data_engineer,,0
4924,Senior Data Engineer,120000-139999,data_engineer,"['Hive', 'Machine Learning', 'R', 'SQL', 'Tableau', 'Python']",6
4925,Data Engineer,120000-139999,data_engineer,"['Data Mining', 'Machine Learning', 'XML', 'Hadoop', 'Google Cloud Platform', 'R', 'JSON', 'SQL', 'Tableau', 'Apache', 'Big Data', 'Java', 'Spark', 'Data Warehouse', 'Shell Scripting', 'Python', 'Financial Modeling']",17
4926,Data Engineer,120000-139999,data_engineer,"['Java', 'MySQL', 'Hive', 'Data Warehouse', 'Pentaho', 'Python', 'PHP', 'SQL', 'Elasticsearch']",9
4927,Consultant - Data Engineer (TX - Reddy) (1),120000-139999,data_engineer,"['Java', 'Hive', 'Spark', 'Hadoop', 'Scala', 'C/C++', 'Python', 'SQL', 'Teradata']",9
4928,Consultant - Data Engineer (TX - Reddy) (5),120000-139999,data_engineer,"['Java', 'Hive', 'Spark', 'Hadoop', 'Scala', 'C/C++', 'Python', 'SQL', 'Teradata']",9
4929,Data Engineer,120000-139999,data_engineer,"['Ruby', 'Tableau']",2
4930,Data Engineer,120000-139999,data_engineer,"['SQL', 'Java', 'NoSQL', 'Python']",4
4931,Data Engineer-LiDAR,120000-139999,data_engineer,"['Linux', 'MySQL', 'Hive', 'Data Warehouse', 'PostgreSQL', 'Hadoop', 'C/C++', 'Python', 'SQL']",9
4932,Sr Data Engineer,120000-139999,data_engineer,"['Pig', 'Hive', 'Hadoop', 'Java', 'Cassandra', 'MySQL', 'NoSQL', 'Shell Scripting', 'Python']",9
4933,Data Engineer,120000-139999,data_engineer,"['Machine Learning', 'R', 'C/C++', 'SQL', 'Tableau', 'Java', 'Python', 'Data Science']",8
4934,Hadoop Data Engineer,120000-139999,data_engineer,"['Hive', 'MongoDB', 'Hadoop', 'NoSQL', 'HBase', 'Apache']",6
4935,Big Data Engineer,120000-139999,data_engineer,"['Linux', 'Spark', 'Hadoop', 'Kafka', 'Scala', 'Python', 'Elasticsearch', 'HBase']",8
4936,Master Data Engineer,120000-139999,data_engineer,"['JavaScript', 'Pig', 'Linux', 'Hive', 'Hadoop', 'Scala', 'HBase', 'SQL', 'Big Data', 'Java', 'Cassandra', 'Angular', 'Spark', 'PostgreSQL', 'NoSQL', 'Shell Scripting', 'Military Experience']",17
4937,"Data Engineer, Webex Teams",120000-139999,data_engineer,"['Design Experience', 'SQL']",2
4938,Data Engineer,120000-139999,data_engineer,"['Linux', 'Design Patterns', 'Spark', 'Hadoop', 'Data Analysis', 'R', 'Jenkins', 'SQL', 'AWS']",9
4939,Consultant - Data Engineer (TX - Reddy) (4),120000-139999,data_engineer,"['Java', 'Hive', 'Spark', 'Hadoop', 'Scala', 'C/C++', 'Python', 'SQL', 'Teradata']",9
4940,"Data Engineer, Infrastructure Strategy",120000-139999,data_engineer,"['Hive', 'Pentaho', 'Hadoop', 'Oracle', 'SQL', 'Java', 'MySQL', 'Informatica', 'Python', 'PHP']",10
4941,Data Engineer,120000-139999,data_engineer,"['Java', 'Linux', 'Spark', 'Python', 'SQL', 'Tableau']",6
4942,Data Engineer,120000-139999,data_engineer,"['Linux', 'Machine Learning', 'Hadoop', 'R', 'Scala', 'Image Processing', 'CI/CD', 'SQL', 'Tableau', 'Java', 'Natural Language Processing', 'Informatica', 'Shell Scripting', 'NoSQL', 'Python']",15
4943,Data Engineer,120000-139999,data_engineer,"['Ruby', 'Hadoop', 'CI/CD', 'Java', 'Kanban', 'Spark', 'Data Warehouse', 'Software Development', 'Python']",9
4944,"Infrastructure Data Engineer (Wing), X",120000-139999,data_engineer,"['Java', 'JavaScript', 'Go', 'Data Analysis', 'Hadoop', 'C/C++', 'Python', 'SQL']",8
4945,Data Engineer,120000-139999,data_engineer,"['Linux', 'System Design', 'Go', 'Kafka', 'System Administration', 'MySQL', 'SaaS', 'Git', 'Design Experience', 'Redis', 'AWS']",11
4946,Data Engineer,120000-139999,data_engineer,"['Linux', 'SQL', 'Java', '.Net', 'MySQL', 'Troubleshooting', 'C#', 'PostgreSQL', 'Redis', 'Python']",10
4947,"Engineer, Data Engineering",120000-139999,data_engineer,"['Hive', 'Data Mining', 'Machine Learning', 'Hadoop', 'R', 'SQL', 'Big Data', 'Spark', 'Python']",9
4948,"Engineer, Data Engineering",120000-139999,data_engineer,"['Hive', 'Data Mining', 'Machine Learning', 'Hadoop', 'R', 'SQL', 'Big Data', 'Spark', 'Python']",9
4949,Sr. Data Engineer,120000-139999,data_engineer,['Big Data'],1
4950,Remote Hortonworks/Big Data Developer- Big Data Engineer,120000-139999,data_engineer,"['Hive', 'Design Patterns', 'Hadoop', 'Scala', 'SAP', 'Oracle', 'Big Data', 'Maven', 'Spark', 'Control-M', 'Git', 'Visio', 'Python']",13
4951,Data Engineer,120000-139999,data_engineer,"['JavaScript', 'Scala', 'CI/CD', 'Java', 'S3', 'Load Balancing', 'Git', 'Docker', 'PostgreSQL', 'NoSQL', 'Elasticsearch', 'AWS']",12
4952,Data Engineer,120000-139999,data_engineer,"['Big Data', 'S3', 'SQL', 'AWS']",4
4953,Consultant - Data Engineer (TX - Reddy) (3),120000-139999,data_engineer,"['Java', 'Hive', 'Spark', 'Hadoop', 'Scala', 'C/C++', 'Python', 'SQL', 'Teradata']",9
4954,Data Engineer,120000-139999,data_engineer,"['JavaScript', 'Machine Learning', 'Go', 'R', 'Perl', 'Java', 'Design Experience', 'Python', 'PHP']",9
4955,Data Engineer - University Students,120000-139999,data_engineer,"['Microsoft SQL Server', 'Hadoop', 'Visual Basic', 'DynamoDB', 'Oracle', 'SQL', 'Teradata', 'MySQL', 'Cassandra', 'MongoDB', 'Spark', 'PostgreSQL', 'NoSQL', 'AWS']",14
4956,Data Engineer II,120000-139999,data_engineer,"['Java', 'Machine Learning', 'Python']",3
4957,Data Engineer,120000-139999,data_engineer,"['Linux', 'Cassandra', 'Ruby', 'Kubernetes', 'REST', 'Python', 'AWS']",7
4958,Data Engineer,120000-139999,data_engineer,"['Java', 'Linux', 'Spark', 'Kafka', 'Python', 'SQL', 'Apache', 'Teradata']",8
4959,Data Engineer - Yahoo Sports,120000-139999,data_engineer,"['Pig', 'Linux', 'Hive', 'Hadoop', 'Perl', 'Tableau', 'MySQL', 'Python']",8
4960,Azure Data Engineer,120000-139999,data_engineer,"['Hadoop', 'Azure', 'HBase', 'ZooKeeper', 'Big Data', 'Cassandra', 'MongoDB', 'Spark', 'Data Warehouse']",9
4961,Data Engineer,120000-139999,data_engineer,"['Hive', 'Scala', 'Clojure', 'SQL', 'Java', 'S3', 'Data Warehouse', 'Python', 'AWS']",9
4962,Data Engineer,120000-139999,data_engineer,"['Predictive Analytics', 'Spark', 'Data Warehouse', 'Machine Learning', 'Hadoop', 'Scala', 'Python', 'SQL', 'Tableau']",9
4963,Big Data Engineer,120000-139999,data_engineer,"['Java', 'Machine Learning', 'Operations Research', 'Python', 'C/C++']",5
4964,DATA ENGINEER,120000-139999,data_engineer,"['TensorFlow', 'AI', 'Ruby', 'Machine Learning', 'R', 'Scala', 'Statisical Analysis', 'Big Data', 'Natural Language Processing', 'Spark', 'Redis', 'Elasticsearch']",12
4965,Data Engineer,120000-139999,data_engineer,"['JavaScript', 'Hive', 'Machine Learning', 'Hadoop', 'Azure', 'DynamoDB', 'C/C++', 'SQL', 'HBase', 'Java', '.Net', 'Cassandra', 'MongoDB', 'C#', 'NoSQL', 'Python', 'AWS']",17
4966,Data Engineer,120000-139999,data_engineer,"['Pig', 'Hive', 'Hadoop', 'DynamoDB', 'Java', '.Net', 'Spark', 'C#', 'Git', 'REST', 'NoSQL', 'Python', 'AWS']",13
4967,Data Engineer,120000-139999,data_engineer,"['Ruby', 'Hadoop', 'CI/CD', 'Java', 'Kanban', 'Spark', 'Data Warehouse', 'Software Development', 'Python']",9
4968,"Data Engineer, Enterprise",120000-139999,data_engineer,"['Java', 'Data Warehouse', 'Marketing Automation', 'Hadoop', 'OOP', 'Python', 'SQL']",7
4969,Data Engineer,120000-139999,data_engineer,"['JavaScript', 'Business Intelligence', 'SaaS', 'Ruby', 'Machine Learning', 'REST', 'SQL']",7
4970,Azure Big Data Engineer,120000-139999,data_engineer,"['Spark', 'Design Experience', 'Hadoop', 'NoSQL', 'Azure', 'Scala', 'Python', 'SQL']",8
4971,Marketing Data Engineer,120000-139999,data_engineer,"['XML', 'Google Cloud Platform', 'Statisical Analysis', 'SQL', 'JSON', 'Tableau', 'Data Warehouse', 'Python']",8
4972,Data Engineer,120000-139999,data_engineer,"['JavaScript', 'Perforce', 'Kafka', 'Google Cloud Platform', 'SQL', 'Node.js', 'Splunk', 'iOS', 'MongoDB', 'Spark', 'Kubernetes', 'Git', 'Docker', 'NoSQL', 'REST', 'OOP', 'Python', 'Jenkins', 'AWS']",19
4973,Data Engineer,120000-139999,data_engineer,"['TensorFlow', 'Heroku', 'Machine Learning', 'Google Cloud Platform', 'Software Testing', 'SQL', 'React', 'REST', 'GraphQL', 'Python', 'Elasticsearch', 'AWS']",12
4974,Consultant - Data Engineer (TX - Reddy) (2),120000-139999,data_engineer,"['Java', 'Hive', 'Spark', 'Hadoop', 'Scala', 'C/C++', 'Python', 'SQL', 'Teradata']",9
4975,Big Data Engineer,120000-139999,data_engineer,"['Spark', 'CI', 'Machine Learning', 'Hadoop', 'Kafka', 'Oracle', 'SQL', 'AWS', 'Teradata']",9
4976,Data Engineer,120000-139999,data_engineer,"['Hive', 'Mesos', 'Hadoop', 'Scala', 'SQL', 'Java', 'S3', 'Cassandra', 'Spark', 'Data Warehouse', 'PostgreSQL', 'Python', 'Jenkins']",13
4977,Big Data Engineer,120000-139999,data_engineer,"['Java', 'Machine Learning', 'Operations Research', 'Python', 'C/C++']",5
4978,Data Engineer,120000-139999,data_engineer,"['Microsoft SQL Server', 'Hadoop', 'Scripting', 'R', 'Kafka', 'Scala', 'C/C++', 'SQL', 'Big Data', 'Java', 'Cassandra', 'Spark', 'NoSQL', 'Build Automation', 'Python']",15
4979,Big Data Engineer,120000-139999,data_engineer,"['Akka', 'Data Mining', 'Hadoop', 'Scala', 'Kafka', 'CI/CD', 'Maven', 'Spark', 'Git', 'SSH', 'Shell Scripting']",11
4980,"Data Engineer, Data Warehouse/ETL",120000-139999,data_engineer,"['Data Warehouse', 'NoSQL', 'R', 'Python', 'Cloud Computing', 'SQL', 'JSON', 'AWS']",8
4981,Azure Big Data Engineer,120000-139999,data_engineer,"['Spark', 'Design Experience', 'Hadoop', 'NoSQL', 'Azure', 'Scala', 'Python', 'SQL']",8
4982,Fandango-Big Data Engineer,120000-139999,data_engineer,"['Pig', 'Hive', 'Microsoft SQL Server', 'Machine Learning', 'R', 'Google Cloud Platform', 'SQL', 'iOS', 'STATA', 'MATLAB', 'AI', 'Data Mining', 'Hadoop', 'Scala', 'SAP', 'SDLC', 'Tableau', 'Java', 'Spark', 'Data Warehouse']",20
4983,Data Engineer,120000-139999,data_engineer,"['Linux', 'Microsoft SQL Server', 'Hadoop', 'Scala', 'Ansible', 'SQL', 'Apache', 'Java', 'Rust', 'Spark', 'Git', 'Software Development', 'PostgreSQL', 'NoSQL', 'Python']",15
4984,Data Engineer,120000-139999,data_engineer,"['Kafka', 'Apache', 'S3', 'Spark', 'Python']",5
4985,Data Engineer,120000-139999,data_engineer,"['Hive', 'Oracle', 'Python', 'SQL', 'Tableau', 'AWS']",6
4986,Senior Data Engineer,120000-139999,data_engineer,"['Microsoft SQL Server', 'Oracle', 'SQL', 'iOS', 'MySQL', 'IaaS', 'Informatica', 'Data Analysis', 'PostgreSQL', 'Python', 'AWS']",11
4987,Sr. Data Engineer,120000-139999,data_engineer,"['Hive', 'Microsoft SQL Server', 'SDLC', 'Oracle', 'HBase', 'Java', 'MySQL', 'MongoDB', 'Spark', 'Data Warehouse', 'Git', 'NoSQL', 'Unit Testing', 'Python']",14
4988,"Data Engineer, Health",120000-139999,data_engineer,"['JavaScript', 'Spark', 'Git', 'NoSQL', 'Python', 'SQL', 'AWS', 'Tableau']",8
4989,Data Engineer,120000-139999,data_engineer,"['Project Management', 'SDLC', 'R', 'SAS', 'SQL', 'Confluence', 'SPSS', 'Python', 'Jira']",9
4990,Azure Big Data Engineer,120000-139999,data_engineer,"['Spark', 'Design Experience', 'Hadoop', 'NoSQL', 'Azure', 'Scala', 'Python', 'SQL']",8
4991,Azure Data Engineer,120000-139999,data_engineer,"['Hadoop', 'Azure', 'HBase', 'ZooKeeper', 'Big Data', 'Cassandra', 'MongoDB', 'Spark', 'Data Warehouse']",9
4992,Data Engineer,120000-139999,data_engineer,"['Java', 'Ruby', 'Software Development', 'PostgreSQL', 'Python', 'OOP', 'SQL']",7
4993,"Data Engineer, AR/VR Camera",120000-139999,data_engineer,"['Java', 'Data Warehouse', 'Hadoop', 'OOP', 'Python', 'SQL']",6
4994,Big Data Engineer,120000-139999,data_engineer,"['Hive', 'R', 'SQL', 'Big Data', 'Jenkins', 'Jira', 'Hadoop', 'Scala', 'Kafka', 'CI/CD', 'Tableau', 'Java', 'Git', 'Python']",14
4995,Data Engineer,120000-139999,data_engineer,"['JavaScript', 'Linux', 'Hive', 'Microsoft SQL Server', 'Hadoop', 'DynamoDB', 'HBase', 'SQL', 'Java', '.Net', 'Cassandra', 'MongoDB', 'Spark', 'C#', 'REST', 'NoSQL', 'Redis', 'AWS']",18
4996,Data Engineer - Analytics,120000-139999,data_engineer,"['Google Cloud Platform', 'SQL', 'Tableau', 'MySQL', 'MongoDB', 'Data Warehouse', 'Git', 'Docker', 'Shell Scripting', 'Python']",10
4997,Data Engineer,120000-139999,data_engineer,"['Google Analytics', 'DynamoDB', 'R', 'SQL', 'Tableau', 'MySQL', 'S3', 'Troubleshooting', 'Data Warehouse', 'Git', 'PostgreSQL', 'Python', 'Jira', 'AWS']",14
4998,Data Engineer (HCE),120000-139999,data_engineer,"['TensorFlow', 'Hive', 'Azure', 'SQL', 'HTML5', 'C#', 'Kubernetes', 'Software Development', 'CSS', 'JavaScript', 'Data Mining', 'Hadoop', 'SDLC', 'HBase', 'Java', '.Net', 'Cassandra', 'Spark', 'Docker', 'NoSQL']",20
4999,LE ETL Data Engineer,120000-139999,data_engineer,"['Linux', 'Hive', 'Hadoop', 'SQL', 'PL/SQL', 'Data Warehouse', 'Git', 'Informatica', 'Python']",9
5000,Marketing Data Engineer,120000-139999,data_engineer,"['XML', 'Google Cloud Platform', 'Statisical Analysis', 'SQL', 'JSON', 'Tableau', 'Data Warehouse', 'Python']",8
5001,Data Engineer,120000-139999,data_engineer,"['Microsoft SQL Server', 'Kafka', 'CI/CD', '.Net', 'C#', 'Git', 'Software Development', 'Docker', 'Python', 'SVN', 'AWS']",11
5002,Data Engineer,120000-139999,data_engineer,"['S3', 'Spark', 'Python', 'Military Experience', 'AWS']",5
5003,Azure Big Data Engineer,120000-139999,data_engineer,"['Spark', 'Design Experience', 'Hadoop', 'NoSQL', 'Azure', 'Scala', 'Python', 'SQL']",8
5004,Data Engineer,120000-139999,data_engineer,"['Machine Learning', 'SDLC', 'R', 'SQL', 'Informatica', 'Leadership Experience', 'Python', 'AWS']",8
5005,Big Data Engineer,120000-139999,data_engineer,"['Hive', 'R', 'SQL', 'Big Data', 'Jenkins', 'Jira', 'Hadoop', 'Scala', 'Kafka', 'CI/CD', 'Tableau', 'Java', 'Git', 'Python']",14
5006,Big Data Engineer,120000-139999,data_engineer,"['Spring', 'Hadoop', 'CI/CD', 'SQL', 'Big Data', 'Java', 'Maven', 'Git', 'OOP']",9
5007,Azure Big Data Engineer,120000-139999,data_engineer,"['Spark', 'Design Experience', 'Hadoop', 'NoSQL', 'Azure', 'Scala', 'Python', 'SQL']",8
5008,Data Engineer - Marketing,120000-139999,data_engineer,"['Machine Learning', 'Microsoft Powerpoint', 'Hadoop', 'Kafka', 'SAP', 'R', 'Oracle', 'Digital Marketing', 'Solr', 'SQL', 'Java', 'Spark', 'Shell Scripting', 'Python']",14
5009,Azure Big Data Engineer,120000-139999,data_engineer,"['Spark', 'Design Experience', 'Hadoop', 'NoSQL', 'Azure', 'Scala', 'Python', 'SQL']",8
5010,Financial Data Engineer,120000-139999,data_engineer,"['Java', 'Linux', 'Scripting', 'Shell Scripting', 'Perl', 'Python', 'C/C++']",7
